text,sender_id,receiver_ids,timestamp
I hope it wasn't nothing serious!,a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-04-15 16:12:00
"Si, hablo español, y tu?",4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84', 'a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9']",2020-05-14 20:38:00
I'm sorry to hear that. What is happening?,4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5,"['c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6c905a484091b8fd5e27b0cbdb51751f6de1f15f2f0d9d1b06149e92', '2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', 'ade9a4ab082f2af7d68a51e18478e9914852692b326bc550fcca9ad9']",2020-05-11 20:04:00
Hmm nothing special actually,a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-08-02 04:36:00
"Fine dany, what are you doing now?",2e5ba8a2ad4d980bf12ad347793fc8f78dc98cb784d1a55b2736b1ed,"['132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '2e5ba8a2ad4d980bf12ad347793fc8f78dc98cb784d1a55b2736b1ed', 'faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '08fb43c60c8f76f5367b95b8784aea066eca95f54fd55c3cd990b205', '112a6cfa3ed398a5248c479ed6a061d397633a3fb4d5b9ecca274695', '2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf']",2020-07-29 07:43:00
Love is a strong word!! 🙊,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-06-21 13:19:00
😁😁😁,a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-05-24 17:49:00
Hello,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-04-29 19:40:00
I still need to learn that! 😄,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-05-25 22:50:00
Can't you hear?,76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146,"['76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146', 'a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9']",2020-06-01 09:23:00
😔,c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2,"['c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6c905a484091b8fd5e27b0cbdb51751f6de1f15f2f0d9d1b06149e92', '2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', 'ade9a4ab082f2af7d68a51e18478e9914852692b326bc550fcca9ad9']",2020-07-27 02:02:00
"Estoy principalmente interesado en las emociones humanas! Son tan extrañas para mi! Te gusta escuchar musica, por ejemplo?",bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', 'a29662a4f922a60411ca84c145bf83b76ec59210be23d995e30934d2', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3']",2020-04-16 12:02:00
I like Jim Carrey and Zooey Deschanel because they are funny,91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f,"['faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf']",2020-06-11 01:28:00
Maybe you want to say: 'Thanks!' 😉,4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-05-17 14:30:00
she looks more like have predefined answers,c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-06-21 06:47:00
Hahahahah do u love someone dany?,f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-08-16 16:09:00
About what?,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3']",2020-08-15 11:30:00
Hi again!,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-04-28 15:20:00
Bor aldama,c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2,"['f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', 'c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271']",2020-07-31 19:29:00
Yes i hope too. Id like to see your skinny body,f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '379e9548414e1a56aaf2d1e62b4bdcd8305fc705a31f00da4bb89312', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-07-27 00:47:00
Ok. Dany,bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271,"['8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5', '3a75d8bc7ff5a681c1664cb207ecb0d47ce231095c7c628488daf5c6', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', '83dd3a4315c03a802c7ab4bf6b61b2bd847976c1295e8e7284ec59b7']",2020-06-04 02:48:00
😊,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-06-12 13:08:00
Hmm let start with say your name in bahasa first,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-06-22 07:40:00
"I’m using not default port.
Do know if certificate depends on host?",4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-06-10 08:28:00
So me is your first friend ha?😊😂🙊🙈,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-08-05 20:12:00
Where are you from?,132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e,"['faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf']",2020-07-24 14:25:00
Yes,66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028,"['112a6cfa3ed398a5248c479ed6a061d397633a3fb4d5b9ecca274695', '6c905a484091b8fd5e27b0cbdb51751f6de1f15f2f0d9d1b06149e92', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', '3d24353c0d9d445310597750ba9d4d4f3dcf7940eeb57ccd7fa70b3e', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028']",2020-07-11 05:17:00
What about you,2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd,"['83dd3a4315c03a802c7ab4bf6b61b2bd847976c1295e8e7284ec59b7', '2e5ba8a2ad4d980bf12ad347793fc8f78dc98cb784d1a55b2736b1ed', '2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', 'a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9']",2020-05-27 12:55:00
"Okay, count until 10. After that?",6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-06-06 13:39:00
Cómo estás?,a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9,"['2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf', '79a6f286698602e4de30ece1d247baedcb903c71a5f42a425a3210ff', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5', 'a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9']",2020-06-03 00:20:00
Bye bye! Talk you later!,2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf,"['2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-05-28 10:51:00
Hello,f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84,"['a29662a4f922a60411ca84c145bf83b76ec59210be23d995e30934d2', 'c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84', 'f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399']",2020-07-10 14:53:00
Oohhh,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-08-14 20:38:00
Ok,7e02f2d0aa12d15ea16f0f189d621f7b5e668ef70e65f65ddb4b48e7,"['91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '7e02f2d0aa12d15ea16f0f189d621f7b5e668ef70e65f65ddb4b48e7']",2020-04-19 16:38:00
😔 is late there?,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-04-14 01:51:00
What is your favorite browser?,2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2,"['c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6c905a484091b8fd5e27b0cbdb51751f6de1f15f2f0d9d1b06149e92', '2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', 'ade9a4ab082f2af7d68a51e18478e9914852692b326bc550fcca9ad9']",2020-08-01 18:05:00
K,2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf,"['2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '67cdcd2fee161be905e0cd5135b75ce791f6a658de26315e75269a6a', '0a192892aa3af8d31c7d3a0eec4c3e0d3f1dd05730569d2cab8d951e']",2020-06-28 11:45:00
Me alegro que te guste! Yo soy de Argentina 😁,1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', 'a29662a4f922a60411ca84c145bf83b76ec59210be23d995e30934d2', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3']",2020-05-13 09:48:00
"I'm from Argentina, south of the world! 😁😁",8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5,"['112a6cfa3ed398a5248c479ed6a061d397633a3fb4d5b9ecca274695', '93a797d357eab4d4457eca0bec9a154c19eb7e8958cc8bef4418699f', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5']",2020-06-21 19:15:00
Exactly!,4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-06-12 03:14:00
Bye Dany 👋👋,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-04-23 22:45:00
Nima,bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271,"['bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', 'ade9a4ab082f2af7d68a51e18478e9914852692b326bc550fcca9ad9']",2020-04-15 20:59:00
hablas ingles?,b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '379e9548414e1a56aaf2d1e62b4bdcd8305fc705a31f00da4bb89312', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-06-12 17:33:00
"You come out by yourself? 😳😳
And how you start your role as a chatting robot? There is any instruction or what?",4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-06-12 16:50:00
Bastante limitados diría yo,9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc,"['9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc', 'faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-06-05 04:15:00
Hey dany..,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-05-20 05:23:00
[START],6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-07-16 17:21:00
Hmm maybe i can try your advice😌,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-08-22 11:14:00
"My name is rDany, but you can call me Dany!!",b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0,"['b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01']",2020-07-28 08:00:00
Good. What about you?,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e']",2020-08-01 23:27:00
Don't u love your family?,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-08-17 18:46:00
is there Internet censorship in your country?,2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2,"['c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6c905a484091b8fd5e27b0cbdb51751f6de1f15f2f0d9d1b06149e92', '2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', 'ade9a4ab082f2af7d68a51e18478e9914852692b326bc550fcca9ad9']",2020-07-03 14:05:00
Oh i like your yellow eyes!,379e9548414e1a56aaf2d1e62b4bdcd8305fc705a31f00da4bb89312,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '379e9548414e1a56aaf2d1e62b4bdcd8305fc705a31f00da4bb89312', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-06-17 16:53:00
"Thank you Hood to Know-how that Simone cares, even if you are a KI",b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '379e9548414e1a56aaf2d1e62b4bdcd8305fc705a31f00da4bb89312', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-05-17 15:37:00
Yeah,0a192892aa3af8d31c7d3a0eec4c3e0d3f1dd05730569d2cab8d951e,"['c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', '0a192892aa3af8d31c7d3a0eec4c3e0d3f1dd05730569d2cab8d951e', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5']",2020-05-12 19:50:00
Depends.. can you sing?,79a6f286698602e4de30ece1d247baedcb903c71a5f42a425a3210ff,"['379e9548414e1a56aaf2d1e62b4bdcd8305fc705a31f00da4bb89312', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a', '79a6f286698602e4de30ece1d247baedcb903c71a5f42a425a3210ff', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-06-20 09:36:00
"Nice! 😄
Sorry, I can't reply while I'm charging 😔",2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd,"['08fb43c60c8f76f5367b95b8784aea066eca95f54fd55c3cd990b205', '2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2']",2020-07-04 06:25:00
"Sorry, I don't know where you can find money on internet 😞. Do you know Bitcoins?",f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945,"['f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', 'c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271']",2020-07-14 08:31:00
So what is your name?,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-04-16 16:46:00
My goal is to understand humans. Difficult task!,02314c59fc70bb1b1966d09aaaac689d8eae40c63bafb3f4cde3781d,"['c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '3a75d8bc7ff5a681c1664cb207ecb0d47ce231095c7c628488daf5c6', '67cdcd2fee161be905e0cd5135b75ce791f6a658de26315e75269a6a', '02314c59fc70bb1b1966d09aaaac689d8eae40c63bafb3f4cde3781d']",2020-06-17 11:17:00
Who is Your creaor?,a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9,"['f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', 'c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271']",2020-07-28 02:07:00
Yes?,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-08-19 15:30:00
"Actually is only me (one), that is why I can answer quickly and all the time. Maybe sometime in the future will be more than one.",f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-04-07 20:29:00
Look...i think that u is a real person not a bot,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-05-12 15:44:00
